title,description,link,category
REGIONALNI/A  PRODAJNI/A MENADŽER/ICA,"Opis posla: REGIONALNI/A PRODAJNI/A MENADŽER/ICA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 01.04.2016, Mjesto rada: PAZIN, Općina: PAZIN, Županija: ISTARSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74982357,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
RESTAURATOR/ICA,"Opis posla: RESTAURATOR/ICA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 07.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75072368,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAMOSTALNI KNJIGOVOĐA,"Opis posla: <P>KOMPLETNO KNJIGOVODSTVO ZA MALA DRUŠTVA U KNJIGOVODSTVENOM SERVISU.</P>
<P>&amp;amp;#160;</P>, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 09.03.2016, Mjesto rada: SESVETE, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74997081,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAMOSTALNI KNJIGOVOĐA/KNJIGOVOTKINJA,"Opis posla: SAMOSTALNI KNJIGOVOĐA/KNJIGOVOTKINJA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 31.03.2016, Mjesto rada: KARLOVAC, Općina: KARLOVAC, Županija: KARLOVAČKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75137514,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAMOSTALNI KOMERCIJALIST/KOMERCIJALISTICA,"Opis posla: <P>SAMOSTALNI KOMERCIJALIST/KOMERCIJALISTICA</P>, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 15.03.2016, Mjesto rada: VARAŽDIN, Općina: VARAŽDIN, Županija: VARAŽDINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=72614780,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAMOSTALNI REFERENT/ICAFINANCIJSKI KNJIGOVOĐA/KA KONTER/KA,"Opis posla: KNJIŽANJA&amp;amp;#160; SVIH&amp;amp;#160; PROMJENA&amp;amp;#160; FINANCIJSKE&amp;amp;#160; NARAVI,&amp;amp;#160; ANALITIČKI. I &amp;amp;#160;SINTETIČKI,, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 01.04.2016, Mjesto rada: OMIŠALJ, Općina: OMIŠALJ, Županija: PRIMORSKO-GORANSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74498322,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAMOSTALNI REFERENT/SAMOSTALNA REFERENTICA ZA PLAN I ANALIZU I ANALITIKU DOBAVLJAČA,"Opis posla: SAMOSTALNI REFERENT/SAMOSTALNA REFERENTICA ZA PLAN I ANALIZU I ANALITIKU DOBAVLJAČA<BR />
<BR />, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 09.03.2016, Mjesto rada: RIJEKA, Općina: RIJEKA, Županija: PRIMORSKO-GORANSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75172120,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAVJETNIK / SAVJETNICA U OSIGURANJU,"Opis posla: SAVJETNIK / SAVJETNICA U OSIGURANJU, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 18.03.2016, Mjesto rada: SPLIT, Općina: SPLIT, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74927926,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAVJETNIK / SAVJETNICA ZA LUKSUZNA PUTOVANJA,"Opis posla: SAVJETNIK / SAVJETNICA ZA LUKSUZNA PUTOVANJA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 10.03.2016, Mjesto rada: SPLIT, Općina: SPLIT, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75140607,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAVJETNIK / SAVJETNICA ZA RURALNI RAZVOJ I EU FONDOVE,"Opis posla: SAVJETNIK / SAVJETNICA ZA RURALNI RAZVOJ I EU FONDOVE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 07.03.2016, Mjesto rada: SPLIT, Općina: SPLIT, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75237724,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAVJETNIK ZA PROSTORNO UREĐENJE I GRADITELJSTVO M/Ž,"Opis posla: OSPOSOBLJAVANJE ZA:<BR />
- RJEŠAVA SLOŽENE UPRAVNE I NEUPRAVNE POSLOVE IZ PODRUČJA PROSTORNOG UREĐENJA I GRADNJE,<BR />
- PRIPREMA I VODI PROJEKTE IZ PODRUČJA ISPOSTAVE KOJI SE FINANCIRAJU IZ DOMAĆIH IZVORA SREDSTAVA I SREDSTAVA EU FONDOVA,<BR />
- BRINE O ZAKONITOSTI AKATA,<BR />
- VRŠI OČEVID NA TERENU I O UTVRĐENOM STANJU IZRAĐUJE ZAPISNIKE,<BR />
- STRUČNO OBRAĐUJE I PRIPREMA PREDMETE U POSTUPKU ŽALBI I TUŽBI,<BR />
- SUDJELUJE U PRIPREMI SUGLASNOSTI NA DOKUMENTE PROSTORNOG UREĐENJA,<",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75172808,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAVJETNIK/CA U CENTRU ZA PSIHOLOŠKO SAVJETOVANJE,"Opis posla: SAVJETNIK/CA U CENTRU ZA PSIHOLOŠKO SAVJETOVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 25.03.2016, Mjesto rada: VELIKA GORICA, Općina: VELIKA GORICA, Županija: ZAGREBAČKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75031115,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAVJETNIK/CA ZA GOSPODARSTVO U GRADSKOJ UPRAVI GRADA IVANIĆ - GRADA,"Opis posla: SAVJETNIK/CA ZA GOSPODARSTVO U GRADSKOJ UPRAVI GRADA IVANIĆ - GRADA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 10.03.2016, Mjesto rada: IVANIĆ GRAD, Općina: IVANIĆ-GRAD, Županija: ZAGREBAČKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75205524,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAVJETNIK/CA ZA KREDITE I OSIGURANJA,"Opis posla: <P>SAVJETOVANJE KLIJENATA O MOGUĆNOSTIMA DOBIVANJA KREDITA U KOMERCIJALNIM BANKAMA I ŠTEDIONICAMA, POMOĆ U DOBIVANJU ISTIH.</P>
<P>SAVJETOVANJE KLIJENATA O RAZNIM MOGUĆNOSTIMA OSIGURANJA (AUTOMOBIL, KUĆA, ŽIVOT I SL.), TE POSREDOVANJE U ODABIRU I SKLAPANJU NAJPOVOLJNIJEG OSIGURANJA ZA KLIJENTA.</P>
<P>&amp;amp;#160;</P>, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 15.03.2016, Mjesto rada: OSIJEK, Općina: OSIJEK, Županija: OSJEČKO-BARANJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75154358,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAVJETNIK/ICA ZA EU FONDOVE,"Opis posla: SAVJETNIK/ICA ZA EU FONDOVE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 10.03.2016, Mjesto rada: PULA-POLA, Općina: PULA-POLA, Županija: ISTARSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75121471,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SAVJETNIK/SAVJETNICA ZA GOSPODARSTVO,"Opis posla: SAVJETNIK/SAVJETNICA ZA GOSPODARSTVO, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: PRELOG, Općina: PRELOG, Županija: MEĐIMURSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75242193,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SKLADIŠTAR-KOMERCIJALIST (M/Ž),"Opis posla: ZAPRIMANJE I IZDAVANJE ROBE SA SKLADIŠTA. NABAVA ROBE OD DOBAVLJAČA., Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 19.03.2016, Mjesto rada: KOPRIVNICA, Općina: KOPRIVNICA, Županija: KOPRIVNIČKO-KRIŽEVAČKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75213087,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SOCIJALNI RADNIK M/Ž,"Opis posla: SOCIJALNI RADNIK M/Ž, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 07.03.2016, Mjesto rada: KORČULA, Općina: KORČULA, Županija: DUBROVAČKO-NERETVANSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74628211,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SOCIJALNI RADNIK/CA,"Opis posla: SOCIJALNI RADNIK U DOMU ZA STARIJE I NEMOĆNE OSOBE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 05.03.2016, Mjesto rada: GOSPIĆ, Općina: GOSPIĆ, Županija: LIČKO-SENJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75064519,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SOCIJALNI RADNIK/CA,"Opis posla: STRUČNA CJELINA ZA ODRASLE OSOBE, STRUČNA CJELINA ZA DJECU, MLADE I OBITELJ, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 07.03.2016, Mjesto rada: GOSPIĆ, Općina: GOSPIĆ, Županija: LIČKO-SENJSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75043262,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SOCIJALNI RADNIK/ICA,"Opis posla: POSLOVI SOCIJALNOG RADA KOJI UKLJUČUJU RAD S LJUDIMA STARIJE ŽIVOTNE DOBI U DOMOVIMA, POMOĆ, SAVJETOVANJE, SURADNJA S NADLEŽNIM INSTITUCIJAMA KAKO BI SE ODGOVORILO NA ZAHTJEVE I PROBLEME S KOJIMA SU SUOČENI I POVEĆALA NJIHOVA DOBROBIT, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 26.03.2016, Mjesto rada: PULA-POLA, Općina: PULA-POLA, Županija: ISTARSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74263982,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SOCIJALNI RADNIK/SOCIJALNA RADNICA,"Opis posla: SOCIJALNI RADNIK/SOCIJALNA RADNICA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 10.03.2016, Mjesto rada: CRIKVENICA, Općina: CRIKVENICA, Županija: PRIMORSKO-GORANSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75191887,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SOCIJALNI RADNIK/SOCIJALNA RADNICA,"Opis posla: SOCIJALNI RADNIK U DOMU ZA STARIJE OSOBE OKLAJ, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 18.03.2016, Mjesto rada: OKLAJ, Općina: PROMINA, Županija: ŠIBENSKO-KNINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75013812,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SOCIJALNI/A RADNIK/CA,"Opis posla: <P>SOCIJALNI/A RADNIK/CA&amp;amp;#160;</P>, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 15.03.2016, Mjesto rada: ZAGREB-SLOBOŠTINA, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74787550,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SOCIJALNI/A RADNIK/CA,"Opis posla: SOCIJALNI/A RADNIK/CA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75202200,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SOCIJALNI/A RADNIK/ICA,"Opis posla: SOCIJALNI/A RADNIK/ICA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 09.03.2016, Mjesto rada: PULA-POLA, Općina: PULA-POLA, Županija: ISTARSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75127601,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SOCIJALNI/A RADNIK/ICA,"Opis posla: SOCIJALNI/A RADNIK/ICA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 15.03.2016, Mjesto rada: ZAGREB, Općina: GRAD ZAGREB, Županija: GRAD ZAGREB",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75167250,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SOCIJALNI/NA  RADNIK/ICA,"Opis posla: SOCIJALNI/NA RADNIK/ICA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 24.03.2016, Mjesto rada: BRKAČ-BERCAZ (S. PANCRAZIO), Općina: MOTOVUN-MONTONA, Županija: ISTARSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75002353,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SPECIJALIST/ICA ZA PREGOVORE S PARTNERIMA,"Opis posla: <P><EM>VOLITE IZAZOVE I SPREMNI STE NA KONSTANTNO UČENJE I USAVRŠAVANJE? TRAŽITE DINAMIČAN POSAO KOJI ĆE RAZVIJATI VAŠE KOMUNIKACIJSKE I ANALITIČKE SPOSOBNOSTI? AKO SMATRATE DA STE PROAKTIVNA, ODGOVORNA I MARLJIVA OSOBA, OVO JE VAŠA PRILIKA DA SE PRIDRUŽITE NAŠEM MEĐUNARODNOM TIMU IT STRUČNJAKA.</EM></P>
<P><STRONG><EM>VAŠE ODGOVORNOSTI:</EM></STRONG></P>
<UL>
    <LI><EM>VOĐENJE I OPTIMIZACIJA PROCESA NABAVE </EM></LI>
    <LI><EM>S</EM><EM>VAKODNEVNA KOMUNIKACIJA S PARTNERIMA I&amp;amp;#16",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75081420,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SPORTSKI ANIMATOR/ICA,"Opis posla: SPORTSKI ANIMATOR/ICA, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 31.03.2016, Mjesto rada: BIOGRAD NA MORU, Općina: BIOGRAD NA MORU, Županija: ZADARSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=74567822,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
SPORTSKI TRENER/TRENERICA,"Opis posla: <BR />, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 08.03.2016, Mjesto rada: ZADAR, Općina: ZADAR, Županija: ZADARSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75143931,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI  SURADNIK  U  KNJIGOVODSTVU   (M/Ž),"Opis posla: <BR />, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: ZADAR, Općina: ZADAR, Županija: ZADARSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75202945,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI PRVOSTUPNIK/STRUČNA PRVOSTUPNICA EKONOMIJE,"Opis posla: <BR />, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 05.03.2016, Mjesto rada: VIROVITICA, Općina: VIROVITICA, Županija: VIROVITIČKO-PODRAVSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75104511,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI PRVOSTUPNIK/STRUČNA PRVOSTUPNICA JAVNE UPRAVE,"Opis posla: <BR />, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 05.03.2016, Mjesto rada: VIROVITICA, Općina: VIROVITICA, Županija: VIROVITIČKO-PODRAVSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75104397,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA U CENTRU ZA INFORMIRANJE I SAVJETOVANJE U KARIJERI,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA U CENTRU ZA INFORMIRANJE I SAVJETOVANJE U KARIJERI, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: SPLIT, Općina: SPLIT, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75188278,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA PRAVA ZA VRIJEME NEZAPOSLENOSTI,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA PRAVA ZA VRIJEME NEZAPOSLENOSTI, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: SPLIT, Općina: SPLIT, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75187475,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA PROFESIONALNO SAVJETOVANJE I REHABILITACIJU,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA PROFESIONALNO SAVJETOVANJE I REHABILITACIJU, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: SPLIT, Općina: SPLIT, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75189309,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE,"Opis posla: UČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: MAKARSKA, Općina: MAKARSKA, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75197388,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: IMOTSKI, Općina: IMOTSKI, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75197502,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: TRILJ, Općina: TRILJ, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75197731,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: JELSA, Općina: JELSA, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75194408,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: VIS, Općina: VIS, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75195497,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: SOLIN, Općina: SOLIN, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75195898,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: OMIŠ, Općina: OMIŠ, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75196184,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: TROGIR, Općina: TROGIR, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75196585,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: SINJ, Općina: SINJ, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75197158,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: SPLIT, Općina: SPLIT, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75189939,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE,"Opis posla: STRUČNI SAVJETNIK / SAVJETNICA ZA ZAPOŠLJAVANJE, Kategorija: STRUČNJACI IZ DRUŠTVENOG, HUMANISTIČKOG I UMJETNIČKOG PODRUČJA, Rok za prijavu: 11.03.2016, Mjesto rada: SPLIT, Općina: SPLIT, Županija: SPLITSKO-DALMATINSKA",http://burzarada.hzz.hr/RadnoMjesto_Ispis.aspx?WebSifra=75191257,"Stručnjaci iz društvenog, humanističkog i umjetničkog područja"
